symbol,daily_bars,minute_rows,edge_class,suggested_setup_name,tp_pct,sl_pct,suggested_leverage_min,suggested_leverage_max,listing_date,mean_ret,std_ret,skew_ret,kurt_ret,max_drawdown_pct,realized_vol_30d_ann,realized_vol_7d_ann,max_single_day_pump_pct,max_single_day_dump_pct,avg_volume,avg_close,volume_return_corr,bt_n_trades,bt_hit_rate,bt_expectancy_pct,bt_max_dd_pct,bt_sharpe_like,bt_dominance_frac,spike_n_events,spike_h5_mean,spike_h5_hitrate,spike_h5_tstat,intraday_robust,age_days,age_bucket,vol_bucket,liq_bucket
ONIUSDT,0,43016,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-09-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,276.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
OOBUSDT,0,43015,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-12-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,201.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
OPENUSDT,0,43015,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-09-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,285.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
OPTIMUSUSDT,1095,43014,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2023-03-10 00:00:00+00:00,-0.002653889047214,0.0891509193772426,1.6360235216615773,11.76218296192264,-99.22274223155668,2.342947759823872,2.713085787014587,134.67652495378923,-28.51500789889414,1631872.900365297,0.0959472511415525,-0.0681644153740202,,,,,,,96.0,-1.2214971478928098,0.6526315789473685,-0.5033544830997562,False,1198.0,OLD (>365d),HIGH_VOL,LOW_LIQ
ORDIUSDT,920,43013,SPIKE_MEAN_REVERSION_EDGE,SpikeShortDaily,-26.37,26.37,1.0,1.0,2023-12-14 00:00:00+00:00,-0.0031939154896745,0.0747366937338364,1.8569156717384108,26.1583643381462,-97.5344003849635,1.3476824349840886,1.3258534288756512,147.35618826263797,-32.70058213110606,230726.9203478261,23.656746739130437,0.1703868455371849,25.0,0.6,2.885856443195156,-33.583672170159566,0.2029418929142723,0.1437284369459061,62.0,-7.3980188468666706,0.7258064516129032,-3.8473511383403727,False,919.0,OLD (>365d),HIGH_VOL,LOW_LIQ
OSAKUSDT,628,43013,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-10-01 00:00:00+00:00,-0.0046900323324086,0.0833771748709114,0.431363812427887,3.0162115339711546,-96.66502098247346,1.163261354094583,0.6027646694608298,52.12464589235128,-33.09222423146474,68382658787.22771,1.1249899681528665e-07,0.2683039486516832,,,,,,,37.0,-0.4865128404215783,0.5675675675675675,-0.1586287299713968,False,627.0,OLD (>365d),HIGH_VOL,HIGH_LIQ
PACKUSDT,760,43012,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-05-22 00:00:00+00:00,-0.0023416101280002,0.0614688010753664,1.573868160489121,11.303921073431336,-93.0938123752495,0.4746646000730905,0.2638150928796064,68.6893876420061,-20.590121872995503,3479177.707657894,0.0214740263157894,0.0337360328589384,,,,,,,45.0,-2.503190929544919,0.6,-1.2150089709421088,False,759.0,OLD (>365d),LOW_VOL,LOW_LIQ
PEACEUSDT,0,43012,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-04-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,60.0,NEW (<90d),UNKNOWN,UNKNOWN
PEIPEIUSDT,736,43011,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-06-15 00:00:00+00:00,-0.0036830428792807,0.087229880882867,1.0197814587594018,8.372918010418772,-98.5123294858342,0.739768465580898,0.9385963237321252,87.593984962406,-36.010037641154334,2940176096871.2134,6.183834782608696e-08,0.5325076096042715,,,,,,,52.0,-1.5890666197743868,0.6346153846153846,-0.6570136382780462,False,735.0,OLD (>365d),LOW_VOL,HIGH_LIQ
PENGUINUSDT,0,43010,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-01-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,149.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
PEOPLEUSDT,1095,43010,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2021-11-26 00:00:00+00:00,-0.0007262713602199,0.0707590106958193,0.8562628207090451,9.960363955345173,-96.16448487537905,0.6057269146111464,0.3219935217337575,69.07519373243636,-33.174311926605505,52759117.24959817,0.0282920748858447,0.1928051439920839,,,,,,,99.0,0.126208225808837,0.6262626262626263,0.0639566590241807,False,1667.0,OLD (>365d),LOW_VOL,MED_LIQ
