symbol,daily_bars,minute_rows,edge_class,suggested_setup_name,tp_pct,sl_pct,suggested_leverage_min,suggested_leverage_max,listing_date,mean_ret,std_ret,skew_ret,kurt_ret,max_drawdown_pct,realized_vol_30d_ann,realized_vol_7d_ann,max_single_day_pump_pct,max_single_day_dump_pct,avg_volume,avg_close,volume_return_corr,bt_n_trades,bt_hit_rate,bt_expectancy_pct,bt_max_dd_pct,bt_sharpe_like,bt_dominance_frac,spike_n_events,spike_h5_mean,spike_h5_hitrate,spike_h5_tstat,intraday_robust
MEWUSDT,808,43031,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-04-04,-0.0034487335020172926,0.07656628803567637,1.018761328091104,8.535414413016753,-97.190362241109,0.7982233692653634,0.4527994794238538,89.97314234556852,-26.89790575916231,405530068.60893565,0.003379043688118812,0.18237121348614405,,,,,,,66.0,-1.8785838096909893,0.5909090909090909,-1.1224179481050156,False
MGOUSDT,0,43031,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-06-24,,,,,,,,,,,,,,,,,,,,,,,
MIGGLESUSDT,702,43030,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-07-19,-0.005203965835049615,0.09591057901960712,0.9316572027880545,3.8980019782047117,-98.88881825694489,1.091785612635561,0.6830462866723586,67.95598911070782,-29.821073558648102,9131428.126951568,0.03015644871794872,0.01178051341519107,,,,,,,51.0,21.003405334833147,0.5686274509803921,2.0913999429223673,True
MILLIUSDT,821,43029,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-03-22,-0.0032144191427416974,0.1164922119020861,0.4355107336110038,4.795904717068474,-94.66097725971795,1.4521221903313926,1.1799171018430987,86.05341246290803,-44.552394170714784,19401899846.42167,4.87663946406821e-06,-0.13740088575978215,,,,,,,83.0,2.385310400107825,0.6144578313253012,0.6574886282693919,True
MINDFAKUSDT,0,43029,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-08-21,,,,,,,,,,,,,,,,,,,,,,,
MIUUSDT,0,43028,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-03-25,,,,,,,,,,,,,,,,,,,,,,,
MOCHIUSDT,937,43028,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2023-11-27,-0.00011304678254261696,0.11609775734988345,1.5993950146134805,7.800622923326603,-98.96034746053036,1.131772278703553,0.9646480132410606,155.6223043746149,-26.559215136650316,11120148341.667023,1.2497885272145145e-05,0.18626126470750656,,,,,,,88.0,6.986765030052897,0.5909090909090909,1.470437199526168,False
MOEWUSDT,675,43027,SPIKE_MEAN_REVERSION_EDGE,SpikeShortDaily,-44.09,44.09,1.0,1.0,2024-08-15,-0.0012978550502789727,0.08212020590392441,3.377807055185668,37.42556463785553,-94.03002276197886,0.6325630241310443,0.47522747395018833,178.55983772819476,-24.88146911519198,399932864.6517185,0.000507644,0.17487362943821197,19.0,0.631578947368421,2.4429337460003526,-44.09000000000002,0.14969769169852779,0.3331488979414065,53.0,-6.394636400822953,0.7358490566037735,-2.2505754759270653,True
MOGUSDT,856,43027,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-02-16,-7.84988050307006e-05,0.09356182346157134,0.6313110822481991,2.6773020212096466,-97.34769455455874,0.727877834742581,0.666339901527421,58.311345646437985,-35.668163952835485,1256925231739.9265,9.075234813084112e-07,0.19122168516487986,,,,,,,87.0,4.926372321423775,0.5402298850574713,1.5283008071506927,False
MOLTUSDT,0,43026,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-01-30,,,,,,,,,,,,,,,,,,,,,,,
MOMOUSDT,0,43025,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-07-17,,,,,,,,,,,,,,,,,,,,,,,
MOODENGUSDT,640,43025,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-09-19,0.0012117662399077998,0.11431894562044188,2.709516241947741,16.82318365432562,-96.37309886699747,0.7267182383212394,0.3145821327693377,185.14540214828403,-28.443449048152292,45231020.85170313,0.12847851562499998,0.40087639451936813,,,,,,,58.0,2.820703010691948,0.5689655172413793,0.44023210683191843,False
MORIUSDT,0,43024,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-07-07,,,,,,,,,,,,,,,,,,,,,,,
MPCUSDT,751,43024,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-05-31,-0.004652761760637908,0.0724537794707769,2.0155511842631806,28.05871388488558,-98.69897209985315,1.5099250817274472,0.15271856973459905,131.59108378170637,-32.39294710327456,401402.3181890812,0.05095420772303595,0.38638162328647757,36.0,0.6388888888888888,-0.18863088015714977,-165.07559633027526,-0.008751237877778999,0.14963884259382815,52.0,-1.6996080275713321,0.75,-0.3328895074146724,False
MTPUSDT,0,43023,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-08-25,,,,,,,,,,,,,,,,,,,,,,,
MUBARAKUSDT,0,43023,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-03-14,,,,,,,,,,,,,,,,,,,,,,,
NAIUSDT,795,43022,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-04-17,-0.006931935788832968,0.08829612561385457,1.7233905595075474,13.07380168034004,-99.83837743622246,2.776640179416179,0.8598248880857448,134.6096654275093,-30.99943534726144,25672026.628566038,0.004069824025157233,0.06434873886905036,37.0,0.6486486486486487,4.8315489820861375,-133.61833136139845,0.21449150825379587,0.09343536409254721,44.0,-2.6729181516156038,0.6363636363636364,-0.818456361832466,False
NAKAUSDT,1095,43022,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2022-01-29,-0.0020800670112541674,0.06172286486553353,0.527144261199229,4.45075268825247,-98.9178051075705,0.762437186192255,0.49198323371297215,54.04304828388597,-25.08383635144199,2935491.621260274,0.7447305570776256,0.08100288749195503,,,,,,,86.0,1.9814353671742957,0.4883720930232558,1.2230856495194784,True
NEETUSDT,0,43021,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-02-27,,,,,,,,,,,,,,,,,,,,,,,
NOBODYUSDT,0,43020,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-04-25,,,,,,,,,,,,,,,,,,,,,,,
NOMUSDT,0,43020,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-10-01,,,,,,,,,,,,,,,,,,,,,,,
NOTUSDT,766,43019,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-05-16,-0.0038488713149032465,0.06730880217829015,0.2833222773955305,10.062430773319745,-98.51067561050463,1.0685750453021838,0.6580638288683489,58.67158671586714,-41.078305519897306,1191513077.523838,0.0042031801566579634,0.1997936419504547,34.0,0.6176470588235294,1.23374247194827,-87.21999999999997,0.06322954613104811,0.14047495661240444,50.0,7.007165082594668,0.56,1.4266705772324526,False
NPCUSDT,818,43019,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-03-25,0.0006928811853814277,0.08849232828208967,1.1051218975239454,4.359102176083224,-92.57160361464236,0.7622225293674667,0.797710976712584,86.5948130683732,-21.40794223826714,42275710.5894132,0.016236265281173595,0.4198404502746192,,,,,,,76.0,0.7676515752086276,0.618421052631579,0.29293412955625303,False
NSTUSDT,0,43018,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-11-25,,,,,,,,,,,,,,,,,,,,,,,
OMGUSDT,1095,43018,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2019-06-26,-0.002239132302169054,0.04744867866087676,0.1796794197665506,9.301821265301106,-96.35744254683127,0.5775041158159587,0.49470499268420426,44.72407382215571,-28.12396539563271,437138.1966301369,0.3471395616438356,0.10259394573209131,,,,,,,73.0,3.4627266745801566,0.410958904109589,2.2264758826852544,True
OMNOMUSDT,1095,43017,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2022-08-31,-0.0005268902766528398,0.12936607588092022,3.0068409338403272,36.248079480351045,-99.87610347345898,3.6293271711430197,5.807025455817985,458.22158221582214,-50.58748468673049,17778190075754.367,2.1418925662100456e-08,0.13363496800341018,,,,,,,105.0,25.171624953103567,0.5238095238095238,1.8114237108116378,False
ONEUSDT,1095,43016,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2019-12-02,-0.0019399664251947917,0.05231868375565289,-0.4102693965946791,5.8070462913865875,-96.91295768471826,0.754928976326954,0.5317327161531502,26.0132340777502,-35.774556469061025,41111450.75218265,0.012610209132420091,0.1556096821863743,,,,,,,105.0,2.3087641201940294,0.4095238095238095,1.7801012415575646,False
ONIUSDT,0,43016,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-09-17,,,,,,,,,,,,,,,,,,,,,,,
OOBUSDT,0,43015,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-12-01,,,,,,,,,,,,,,,,,,,,,,,
OPENUSDT,0,43015,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-09-08,,,,,,,,,,,,,,,,,,,,,,,
OPTIMUSUSDT,1095,43014,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2023-03-10,-0.0026538890472140903,0.08915091937724265,1.6360235216615773,11.76218296192264,-99.22274223155667,2.342947759823872,2.713085787014587,134.67652495378925,-28.51500789889414,1631872.900365297,0.09594725114155252,-0.0681644153740202,,,,,,,96.0,-1.2214971478928098,0.6526315789473685,-0.5033544830997562,False
ORDIUSDT,920,43013,SPIKE_MEAN_REVERSION_EDGE,SpikeShortDaily,-26.37,26.37,1.0,1.0,2023-12-14,-0.003193915489674586,0.07473669373383644,1.8569156717384108,26.1583643381462,-97.5344003849635,1.3476824349840886,1.3258534288756512,147.35618826263797,-32.70058213110606,230726.92034782606,23.656746739130433,0.17038684553718497,25.0,0.6,2.885856443195156,-33.583672170159566,0.20294189291427236,0.14372843694590615,62.0,-7.3980188468666706,0.7258064516129032,-3.8473511383403727,False
OSAKUSDT,628,43013,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-10-01,-0.00469003233240863,0.08337717487091142,0.43136381242788707,3.0162115339711546,-96.66502098247346,1.163261354094583,0.6027646694608298,52.12464589235128,-33.09222423146474,68382658787.22771,1.1249899681528663e-07,0.2683039486516832,,,,,,,37.0,-0.4865128404215783,0.5675675675675675,-0.15862872997139685,False
PACKUSDT,760,43012,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-05-22,-0.002341610128000256,0.061468801075366446,1.573868160489121,11.303921073431335,-93.0938123752495,0.4746646000730905,0.2638150928796064,68.6893876420061,-20.590121872995503,3479177.707657894,0.021474026315789475,0.03373603285893846,,,,,,,45.0,-2.503190929544919,0.6,-1.2150089709421088,False
PEACEUSDT,0,43012,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-04-21,,,,,,,,,,,,,,,,,,,,,,,
PEIPEIUSDT,736,43011,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-06-15,-0.003683042879280767,0.087229880882867,1.0197814587594018,8.372918010418772,-98.5123294858342,0.739768465580898,0.9385963237321253,87.593984962406,-36.010037641154334,2940176096871.2134,6.183834782608696e-08,0.5325076096042715,,,,,,,52.0,-1.5890666197743868,0.6346153846153846,-0.6570136382780462,False
PENGUINUSDT,0,43010,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-01-22,,,,,,,,,,,,,,,,,,,,,,,
PEOPLEUSDT,1095,43010,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2021-11-26,-0.0007262713602199152,0.07075901069581936,0.8562628207090451,9.960363955345173,-96.16448487537905,0.6057269146111464,0.32199352173375756,69.07519373243636,-33.174311926605505,52759117.24959817,0.02829207488584475,0.19280514399208393,,,,,,,99.0,0.126208225808837,0.6262626262626263,0.06395665902418074,False
PEPECOINUSDT,909,43008,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2023-12-25,-0.003152676610634841,0.08937770111298754,0.36643717270868903,3.996867170510389,-99.24532085561498,1.0014003653445804,1.1478929289330846,53.45596432552953,-40.21505376344086,304012.88536853687,1.3494913751375137,-0.1014914142432588,,,,,,,73.0,7.315858809960278,0.547945205479452,2.2714847260876865,True
PEPEUSDT,1095,43009,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2023-04-19,0.0005513075039134212,0.06630086255760997,1.0184278660358512,5.2293204812289655,-89.87924528301888,0.6052289410478671,0.32382232384350784,47.30878186968839,-27.35135135135135,3142335593366.7188,7.1999400913241995e-06,0.24505475493718382,,,,,,,103.0,11.760029009198915,0.5242718446601942,3.237261876308464,False
PEPPERUSDT,0,43007,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-10-24,,,,,,,,,,,,,,,,,,,,,,,
PEPUSDT,0,43009,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-02-17,,,,,,,,,,,,,,,,,,,,,,,
PEPUUSDT,0,43007,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-12-17,,,,,,,,,,,,,,,,,,,,,,,
PHNIXUSDT,0,43006,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-12-27,,,,,,,,,,,,,,,,,,,,,,,
PHTUSDT,0,43006,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-08-08,,,,,,,,,,,,,,,,,,,,,,,
PIGGYUSDT,0,43005,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-10-28,,,,,,,,,,,,,,,,,,,,,,,
PIPPINUSDT,0,43005,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-11-11,,,,,,,,,,,,,,,,,,,,,,,
PITUSDT,1095,43004,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2021-11-12,-0.0008366123630216806,0.04480263766875248,0.42454302204838945,2.6955794207278174,-90.50330380992548,0.9759622872117493,0.7775369713084986,26.069338135974785,-15.442764578833689,222034502656009.7,3.4987726027397264e-10,0.21832612008129937,,,,,,,100.0,2.9529346093198954,0.51,1.911583606341681,True
PIXELUSDT,853,43003,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-02-19,-0.005371861948915559,0.06960828825543086,1.027978886644884,12.36071068913264,-99.47110081623649,0.9108276301810437,0.7567711257329377,80.61814556331007,-36.09246830723342,14482531.276529893,0.13437230832356392,0.4006176415975113,22.0,0.6363636363636364,-0.13259660609420412,-106.49921903885553,-0.0070413360531963645,0.15256689944841728,56.0,-5.437275746073431,0.6607142857142857,-2.6791247668951006,False
PNUTUSDT,0,43003,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-11-03,,,,,,,,,,,,,,,,,,,,,,,
PODUSDT,0,43002,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-05-11,,,,,,,,,,,,,,,,,,,,,,,
PONKEUSDT,909,43002,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2023-12-25,-0.0005278808871517387,0.09894698548512722,0.405912630172413,8.227209825707206,-96.64974482582174,0.8462736749497398,0.4314964017294089,88.12729498164013,-52.58810572687225,8187782.253421343,0.1679196699669967,0.3410088352720678,,,,,,,107.0,12.174457177034265,0.45794392523364486,3.3414190924696356,True
POPCATUSDT,794,43001,SPIKE_MEAN_REVERSION_EDGE,SpikeShortDaily,-28.23,28.23,1.0,1.0,2024-04-18,-0.0014888683341895664,0.08827037828053319,0.1597591888171711,2.0551866665462093,-98.00488848151542,0.8045687559106828,0.4518664194800617,44.38162544169613,-32.58728737690241,19803837.246032745,0.40785957178841314,0.17536667540563178,25.0,0.56,0.6526512433023235,-37.709999999999994,0.044688762733113424,0.19408349793179072,65.0,-3.7904430251757986,0.6461538461538462,-2.087807910797464,False
PORKUSDT,873,43001,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-01-30,-0.0030339417275867665,0.0999197229888232,3.2252719970777046,36.810738648542966,-98.87838998650142,1.1379233887290017,1.2521959388234754,273.9259259259259,-33.24334274144067,1580245318945.2532,9.96456815578465e-08,-0.06111717600285146,,,,,,,50.0,3.0703131200815847,0.58,0.7363773265255114,True
PROUSDT,898,43000,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-01-05,-0.0004404164261639498,0.05932232869329545,2.433061744163474,15.290454257204079,-92.71169704571535,0.7112937513508281,0.5555573398633077,73.85010266940452,-14.977658623771218,965632.3876503343,0.9141664810690423,-0.0025286610516620663,,,,,,,54.0,-1.7169603971024379,0.6470588235294118,-0.7670753714786667,True
PUNCHUSDT,0,43000,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-02-15,,,,,,,,,,,,,,,,,,,,,,,
PURRUSDT,0,42999,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-05-31,,,,,,,,,,,,,,,,,,,,,,,
PUSSUSDT,621,42998,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-10-08,-0.0005120612409291813,0.03744400283400809,2.849622960953575,43.724012370625594,-71.8732782369146,0.30589656265289583,0.25665908530729253,59.152362144918726,-19.60484871623557,18765339.878132045,0.007015616747181964,0.17700367153196986,,,,,,,58.0,2.4247043791579443,0.3620689655172414,2.2331874957796813,False
PXUSDT,0,42997,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-07-01,,,,,,,,,,,,,,,,,,,,,,,
RATSUSDT,914,42997,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2023-12-20,-0.0026445862194811264,0.08945487401200317,0.3212539726496763,8.227899286156434,-97.49145461450816,0.9600863963007187,0.32810585446832696,90.76479076479077,-47.09651581898277,2489071232.180284,8.759666301969366e-05,0.15342697542689568,,,,,,,69.0,-1.626037064693757,0.5507246376811594,-0.675156792380364,True
RBTUSDT,766,42996,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-05-16,-0.00240867128139286,0.06693082154716626,1.3393867212717505,35.85059089222375,-92.04,3.680283859274402,5.038336628045987,100.76093849080534,-36.148936170212764,699.8743080939947,210.51518276762403,-0.1561951398491742,14.0,0.7142857142857143,-0.7554659672919174,-32.18499662429787,-0.09452178537373898,0.4381749263203129,33.0,-3.405462049880257,0.7575757575757576,-2.12485625913547,False
REDOUSDT,664,42996,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-08-26,-0.0034736481386453085,0.1016008005975142,1.747336701109742,9.562224216236602,-97.06978119455944,1.936483178595274,1.4631699798828406,128.00333704115684,-21.97156983930778,1222867.1389909638,0.11097733433734941,0.15721076271358628,,,,,,,53.0,2.7495368420755564,0.5849056603773585,0.6449486353091483,True
RKCUSDT,0,42995,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-05-12,,,,,,,,,,,,,,,,,,,,,,,
ROSEUSDT,1095,42994,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2022-07-29,-0.0018322030589830952,0.05318428220695541,0.24899484688269508,3.3620002296145284,-96.65564009262323,0.8553473577084902,0.8679351423728633,42.31593995711223,-22.63701350277998,12843216.172593607,0.05449094429223745,0.45670500256358426,,,,,,,104.0,1.6650815804626842,0.47115384615384615,1.2180395345838944,False
RWAUSDT,0,42994,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-05-22,,,,,,,,,,,,,,,,,,,,,,,
SAFEUSDT,787,42993,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-04-25,-0.004279798161870732,0.05304982002950742,0.5084803984129506,5.233833700879188,-96.80212685150019,0.692411984005111,0.8723680072116635,40.652196707560016,-22.86670384829893,1026243.1727445996,0.6331184243964422,0.2418642741633802,39.0,0.5897435897435898,-0.4521827418193114,-101.49602621110132,-0.024270089788388308,0.11330552434578982,60.0,-0.5958621120490708,0.48333333333333334,-0.3480005107792123,False
SAIUSDT,663,43191,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,,-0.0058564438993698505,0.08407420253996346,0.5904964826302935,3.8257918694910007,-99.16626016260163,0.38183882693257787,0.49741007418158034,52.532391048292126,-27.72449869224064,29665194.918129716,0.018233675716440422,-0.25335906629289207,24.0,0.5833333333333334,-3.100892804701218,-184.5623773201391,-0.10974849208256188,0.21236121547468986,39.0,4.584087919483483,0.5384615384615384,1.3385923384864558,False
SAMOUSDT,1095,42993,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2021-10-31,-0.002334425342694168,0.07525295167608695,1.4404531756949313,10.387336255465428,-98.76992200746015,0.7151838755009303,0.6170326895599382,74.88061127029609,-28.305882352941193,40637929.427753426,0.005259398173515981,-0.018747970029352797,,,,,,,79.0,0.856920435208939,0.569620253164557,0.36503845541761526,True
SATOUSDT,0,42992,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-05-04,,,,,,,,,,,,,,,,,,,,,,,
SBTCUSDT,0,42992,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-11-24,,,,,,,,,,,,,,,,,,,,,,,
SCOTTYUSDT,0,42990,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
SCUSDT,1095,42991,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2021-01-30,-0.0012676183011696128,0.043617364688410716,-1.8281727827099175,19.392994098438585,-96.66341558568224,0.6605594553315204,0.46025241231577546,21.972400666190815,-39.461620988978844,48391982.8316347,0.004176542465753425,0.08120507867813934,,,,,,,102.0,0.5473570920236737,0.4411764705882353,0.35508888659693794,False
SHIBUSDT,1095,42990,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2021-04-16,-0.0004591444747428882,0.045152003042932376,1.6334848647117768,15.651745575265174,-87.31347438752785,0.5063067376842224,0.28070050462333507,59.502664298401406,-19.05158069883528,433027181922.76807,1.3205452054794522e-05,0.3214693210646868,,,,,,,104.0,4.674229734150815,0.625,1.4833328956649625,False
SHIROUSDT,0,42989,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-12-03,,,,,,,,,,,,,,,,,,,,,,,
SIRENUSDT,0,42989,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-03-23,,,,,,,,,,,,,,,,,,,,,,,
SNEKUSDT,1095,42988,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2023-05-31,-5.4108843164308126e-05,0.07349562376861211,0.7361147460861456,5.343497181323457,-96.54299754299755,1.4073523986392578,0.9619094309644047,78.06307563494276,-30.59735283873214,240333852.3763105,0.0018416825570776259,0.16185846349171387,,,,,,,115.0,16.062765207557295,0.4,5.409141681035863,False
SNSUSDT,0,42988,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-05-13,,,,,,,,,,,,,,,,,,,,,,,
SOHUSDT,0,42987,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-01-10,,,,,,,,,,,,,,,,,,,,,,,
SONICUSDT,0,42986,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-01-07,,,,,,,,,,,,,,,,,,,,,,,
SPELLUSDT,1095,42986,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2021-10-05,-0.0012379158229667321,0.05567256188425094,1.7414596346002424,16.026658645816234,-93.07988284614943,0.5431351713509396,0.6474586656725064,63.165778961384824,-25.704467353951888,1081599413.8549042,0.0005564322374429225,0.037636297776230725,,,,,,,98.0,-0.12500045096873433,0.5714285714285714,-0.07071168971295282,False
SQGROWUSDT,635,43190,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,,-0.0018135653810546746,0.08382012816733767,0.8070699369783099,2.765880163735212,-94.16395222584147,1.144406331333285,1.1665932431168642,46.857390550498494,-22.695791156100153,6057994.496267716,0.011812894488188978,-0.09306095294502012,,,,,,,72.0,6.933919350781225,0.5277777777777778,1.7122520603225362,True
SRCUSDT,738,42985,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-06-13,-0.010948280283354756,0.12572496403837044,-1.8361758669483752,42.95170936269183,-99.99277838627236,0.1940501035430154,0.315136073347874,246.71280276816609,-72.46302906680265,23284634.808157183,0.7015263021680215,-0.05174832273453054,,,,,,,51.0,0.3428250238350737,0.32,0.1094181909161963,False
SUNCATUSDT,665,42985,SPIKE_MEAN_REVERSION_EDGE,SpikeShortDaily,-27.22,27.22,1.0,1.0,2024-08-25,-0.006143432602215642,0.07876876796193978,0.5874283707049363,9.584174874739379,-98.31450653983353,0.9946281298001175,0.564124591904564,85.00754147812974,-31.811511495189958,99924052.5171579,0.0019770315789473685,0.228423176563516,20.0,0.6,5.326611508183407,-29.164444444444428,0.3008890947336997,0.13402534505656702,38.0,-10.4186240968959,0.7368421052631579,-4.4838025441206755,True
SUNDOGUSDT,674,42984,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-08-16,-0.0036412395861472346,0.08600702288191747,1.3939683969723027,12.308905588778988,-98.77567029949851,1.1043599388775354,0.5672381489275246,86.88524590163935,-35.655737704918025,16744198.322344212,0.06614321958456974,0.32816505756840514,11.0,0.5454545454545454,-3.063017968659128,-70.94000000000001,-0.12412788162232566,0.41270821107373945,32.0,-6.245710084772624,0.65625,-2.2524711742494534,False
SUSDT,400,43192,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,,-0.007211839923950903,0.054226644846958424,-0.7881394450200805,11.38816848121616,-94.67910874119215,0.877244983787142,0.9715346557284217,33.950120675784405,-35.22519223727573,15612476.712400002,0.168173375,0.2851561816276412,8.0,0.375,-2.4865009727479173,-19.892007781983338,-0.3295670433660212,0.5258864523291676,21.0,-4.047011218430408,0.6190476190476191,-2.415934961892394,False
TAPUSDT,606,42984,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-10-23,-0.00670481307116273,0.11314798852701632,1.9732622138439653,18.121285931116482,-99.45731886183631,2.788980804174319,4.509364503501302,156.9459172852598,-41.14403859407305,275719.4205115512,1.0686638613861388,0.21446706629393147,,,,,,,33.0,17.649094968249738,0.48484848484848486,1.4330556547757147,True
TCAPYUSDT,0,42983,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-01-15,,,,,,,,,,,,,,,,,,,,,,,
TESTICLEUSDT,0,42983,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-01-09,,,,,,,,,,,,,,,,,,,,,,,
THEUSDT,0,42982,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-11-26,,,,,,,,,,,,,,,,,,,,,,,
TMOONUSDT,0,42981,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-03-20,,,,,,,,,,,,,,,,,,,,,,,
TONNYUSDT,0,42981,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-11-28,,,,,,,,,,,,,,,,,,,,,,,
TOPUSDT,1095,42980,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2023-04-07,-0.0011377855652561315,0.07582413401437893,0.6049203537427152,9.15782418364348,-86.16035455278002,0.06992829704698267,0.0,86.56716417910447,-37.740883486510526,290720258.8263744,0.0001969702283105023,-0.28073239021973917,24.0,0.7083333333333334,2.292470132612218,-64.50000000000001,0.11904306173173324,0.21453351270697657,43.0,-5.149361905284721,0.7209302325581395,-1.7931345119246105,False
TOSHIUSDT,0,42980,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-11-21,,,,,,,,,,,,,,,,,,,,,,,
TREATUSDT,0,42979,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-01-14,,,,,,,,,,,,,,,,,,,,,,,
